"PHT06S52.SPC"
WL/nm,Abs
900.0,0.140
899.5,0.140
899.0,0.140
898.5,0.140
898.0,0.140
897.5,0.140
897.0,0.140
896.5,0.140
896.0,0.140
895.5,0.140
895.0,0.140
894.5,0.140
894.0,0.140
893.5,0.140
893.0,0.140
892.5,0.139
892.0,0.139
891.5,0.139
891.0,0.139
890.5,0.138
890.0,0.138
889.5,0.138
889.0,0.138
888.5,0.138
888.0,0.138
887.5,0.139
887.0,0.139
886.5,0.139
886.0,0.140
885.5,0.140
885.0,0.141
884.5,0.141
884.0,0.141
883.5,0.142
883.0,0.142
882.5,0.142
882.0,0.142
881.5,0.143
881.0,0.143
880.5,0.143
880.0,0.143
879.5,0.144
879.0,0.144
878.5,0.144
878.0,0.144
877.5,0.144
877.0,0.144
876.5,0.144
876.0,0.144
875.5,0.144
875.0,0.144
874.5,0.144
874.0,0.144
873.5,0.144
873.0,0.143
872.5,0.143
872.0,0.143
871.5,0.142
871.0,0.142
870.5,0.141
870.0,0.141
869.5,0.141
869.0,0.141
868.5,0.140
868.0,0.140
867.5,0.140
867.0,0.140
866.5,0.139
866.0,0.139
865.5,0.139
865.0,0.139
864.5,0.139
864.0,0.138
863.5,0.138
863.0,0.138
862.5,0.138
862.0,0.138
861.5,0.138
861.0,0.138
860.5,0.138
860.0,0.138
859.5,0.138
859.0,0.137
858.5,0.137
858.0,0.137
857.5,0.137
857.0,0.137
856.5,0.137
856.0,0.137
855.5,0.137
855.0,0.137
854.5,0.137
854.0,0.137
853.5,0.137
853.0,0.137
852.5,0.137
852.0,0.137
851.5,0.137
851.0,0.137
850.5,0.137
850.0,0.137
849.5,0.137
849.0,0.137
848.5,0.137
848.0,0.137
847.5,0.137
847.0,0.137
846.5,0.137
846.0,0.137
845.5,0.137
845.0,0.137
844.5,0.137
844.0,0.137
843.5,0.137
843.0,0.137
842.5,0.137
842.0,0.137
841.5,0.137
841.0,0.137
840.5,0.137
840.0,0.137
839.5,0.137
839.0,0.137
838.5,0.137
838.0,0.137
