"PHT07S62.SPC"
WL/nm,Abs
900.0,0.090
899.5,0.090
899.0,0.090
898.5,0.089
898.0,0.089
897.5,0.089
897.0,0.089
896.5,0.089
896.0,0.089
895.5,0.089
895.0,0.089
894.5,0.089
894.0,0.089
893.5,0.089
893.0,0.089
892.5,0.089
892.0,0.088
891.5,0.088
891.0,0.088
890.5,0.087
890.0,0.087
889.5,0.087
889.0,0.087
888.5,0.087
888.0,0.087
887.5,0.087
887.0,0.088
886.5,0.088
886.0,0.089
885.5,0.089
885.0,0.089
884.5,0.090
884.0,0.090
883.5,0.090
883.0,0.090
882.5,0.090
882.0,0.091
881.5,0.091
881.0,0.091
880.5,0.091
880.0,0.091
879.5,0.091
879.0,0.092
878.5,0.092
878.0,0.092
877.5,0.092
877.0,0.092
876.5,0.092
876.0,0.092
875.5,0.092
875.0,0.091
874.5,0.091
874.0,0.091
873.5,0.091
873.0,0.090
872.5,0.090
872.0,0.090
871.5,0.089
871.0,0.089
870.5,0.088
870.0,0.088
869.5,0.087
869.0,0.087
868.5,0.087
868.0,0.086
867.5,0.086
867.0,0.086
866.5,0.086
866.0,0.085
865.5,0.085
865.0,0.085
864.5,0.084
864.0,0.084
863.5,0.084
863.0,0.084
862.5,0.084
862.0,0.084
861.5,0.083
861.0,0.083
860.5,0.083
860.0,0.083
859.5,0.083
859.0,0.083
858.5,0.083
858.0,0.083
857.5,0.083
857.0,0.082
856.5,0.082
856.0,0.082
855.5,0.082
855.0,0.082
854.5,0.082
854.0,0.082
853.5,0.082
853.0,0.082
852.5,0.082
852.0,0.082
851.5,0.081
851.0,0.081
850.5,0.081
850.0,0.081
849.5,0.081
849.0,0.081
848.5,0.081
848.0,0.081
847.5,0.081
847.0,0.081
846.5,0.081
846.0,0.081
845.5,0.081
845.0,0.081
844.5,0.080
844.0,0.080
843.5,0.080
843.0,0.080
842.5,0.080
842.0,0.080
841.5,0.080
841.0,0.080
840.5,0.080
840.0,0.080
839.5,0.080
839.0,0.080
838.5,0.080
838.0,0.080
837.5,0.080
837.0,0.079
836.5,0.079
836.0,0.079
835.5,0.079
835.0,0.079
834.5,0.079
834.0,0.079
833.5,0.079
833.0,0.079
832.5,0.078
832.0,0.078
831.5,0.078
831.0,0.078
830.5,0.077
830.0,0.077
829.5,0.077
829.0,0.077
828.5,0.076
828.0,0.076
827.5,0.076
827.0,0.076
826.5,0.075
826.0,0.075
825.5,0.075
825.0,0.075
824.5,0.075
824.0,0.074
823.5,0.074
823.0,0.074
822.5,0.074
822.0,0.074
821.5,0.074
821.0,0.074
820.5,0.074
820.0,0.074
819.5,0.073
819.0,0.073
818.5,0.073
818.0,0.073
817.5,0.073
817.0,0.073
816.5,0.073
816.0,0.073
815.5,0.073
815.0,0.073
814.5,0.073
814.0,0.073
813.5,0.073
813.0,0.073
812.5,0.073
812.0,0.073
811.5,0.073
811.0,0.073
810.5,0.073
810.0,0.073
809.5,0.073
809.0,0.073
808.5,0.073
808.0,0.073
807.5,0.073
807.0,0.073
806.5,0.073
806.0,0.073
805.5,0.073
805.0,0.073
804.5,0.073
804.0,0.073
803.5,0.073
803.0,0.073
802.5,0.073
802.0,0.073
801.5,0.073
801.0,0.073
800.5,0.073
800.0,0.073
799.5,0.073
799.0,0.073
798.5,0.074
798.0,0.074
797.5,0.074
797.0,0.074
796.5,0.074
796.0,0.074
795.5,0.074
795.0,0.074
794.5,0.074
794.0,0.074
793.5,0.074
793.0,0.074
792.5,0.074
792.0,0.074
791.5,0.075
791.0,0.075
790.5,0.075
790.0,0.075
789.5,0.075
789.0,0.075
788.5,0.075
788.0,0.075
787.5,0.075
787.0,0.075
786.5,0.075
786.0,0.075
785.5,0.075
785.0,0.075
784.5,0.075
784.0,0.075
783.5,0.076
783.0,0.076
782.5,0.076
782.0,0.076
781.5,0.076
781.0,0.076
780.5,0.076
780.0,0.076
779.5,0.076
779.0,0.076
778.5,0.076
778.0,0.076
777.5,0.076
777.0,0.076
776.5,0.076
776.0,0.077
775.5,0.077
775.0,0.077
774.5,0.077
774.0,0.077
773.5,0.077
773.0,0.077
772.5,0.077
772.0,0.077
771.5,0.077
771.0,0.077
770.5,0.077
770.0,0.077
769.5,0.077
769.0,0.077
768.5,0.077
768.0,0.078
767.5,0.078
767.0,0.078
766.5,0.078
766.0,0.078
765.5,0.078
765.0,0.078
764.5,0.078
764.0,0.078
763.5,0.078
763.0,0.078
762.5,0.078
762.0,0.078
761.5,0.078
761.0,0.078
760.5,0.078
760.0,0.078
759.5,0.079
759.0,0.079
758.5,0.079
758.0,0.079
757.5,0.079
757.0,0.079
756.5,0.079
756.0,0.079
755.5,0.079
755.0,0.079
754.5,0.080
754.0,0.080
753.5,0.080
753.0,0.080
752.5,0.080
752.0,0.080
751.5,0.080
751.0,0.080
750.5,0.080
750.0,0.080
749.5,0.080
749.0,0.081
748.5,0.081
748.0,0.081
747.5,0.081
747.0,0.081
746.5,0.082
746.0,0.082
745.5,0.082
745.0,0.082
744.5,0.082
744.0,0.082
743.5,0.082
743.0,0.083
742.5,0.083
742.0,0.083
741.5,0.083
741.0,0.083
740.5,0.083
740.0,0.084
739.5,0.084
739.0,0.084
738.5,0.085
738.0,0.085
737.5,0.085
737.0,0.085
736.5,0.085
736.0,0.085
735.5,0.086
735.0,0.086
734.5,0.086
734.0,0.086
733.5,0.086
733.0,0.086
732.5,0.086
732.0,0.087
731.5,0.087
731.0,0.087
730.5,0.087
730.0,0.088
729.5,0.088
729.0,0.088
728.5,0.089
728.0,0.089
727.5,0.090
727.0,0.090
726.5,0.090
726.0,0.091
725.5,0.092
725.0,0.092
724.5,0.093
724.0,0.094
723.5,0.094
723.0,0.095
722.5,0.095
722.0,0.096
721.5,0.097
721.0,0.098
720.5,0.099
720.0,0.100
719.5,0.101
719.0,0.102
718.5,0.103
718.0,0.104
717.5,0.106
717.0,0.107
716.5,0.108
716.0,0.109
715.5,0.111
715.0,0.112
714.5,0.114
714.0,0.115
713.5,0.117
713.0,0.119
712.5,0.120
712.0,0.122
711.5,0.124
711.0,0.126
710.5,0.128
710.0,0.130
709.5,0.132
709.0,0.134
708.5,0.137
708.0,0.140
707.5,0.142
707.0,0.145
706.5,0.148
706.0,0.151
705.5,0.154
705.0,0.157
704.5,0.161
704.0,0.164
703.5,0.168
703.0,0.171
702.5,0.175
702.0,0.179
701.5,0.183
701.0,0.187
700.5,0.192
700.0,0.196
699.5,0.201
699.0,0.206
698.5,0.211
698.0,0.217
697.5,0.223
697.0,0.228
696.5,0.234
696.0,0.240
695.5,0.247
695.0,0.253
694.5,0.260
694.0,0.267
693.5,0.274
693.0,0.282
692.5,0.289
692.0,0.298
691.5,0.306
691.0,0.315
690.5,0.324
690.0,0.333
689.5,0.343
689.0,0.354
688.5,0.364
688.0,0.375
687.5,0.386
687.0,0.397
686.5,0.410
686.0,0.422
685.5,0.435
685.0,0.449
684.5,0.463
684.0,0.477
683.5,0.491
683.0,0.506
682.5,0.521
682.0,0.537
681.5,0.553
681.0,0.570
680.5,0.588
680.0,0.606
679.5,0.625
679.0,0.644
678.5,0.664
678.0,0.685
677.5,0.706
677.0,0.727
676.5,0.748
676.0,0.770
675.5,0.793
675.0,0.816
674.5,0.840
674.0,0.864
673.5,0.890
673.0,0.916
672.5,0.943
672.0,0.971
671.5,1.001
671.0,1.032
670.5,1.063
670.0,1.094
669.5,1.126
669.0,1.159
668.5,1.193
668.0,1.227
667.5,1.262
667.0,1.298
666.5,1.334
666.0,1.370
665.5,1.408
665.0,1.445
664.5,1.484
664.0,1.522
663.5,1.560
663.0,1.597
662.5,1.635
662.0,1.674
661.5,1.714
661.0,1.754
660.5,1.793
660.0,1.833
659.5,1.872
659.0,1.911
658.5,1.950
658.0,1.988
657.5,2.024
657.0,2.059
656.5,2.091
656.0,2.122
655.5,2.151
655.0,2.179
654.5,2.205
654.0,2.230
653.5,2.253
653.0,2.274
652.5,2.294
652.0,2.312
651.5,2.328
651.0,2.343
650.5,2.341
650.0,2.327
649.5,2.314
649.0,2.322
648.5,2.329
648.0,2.335
647.5,2.339
647.0,2.342
646.5,2.343
646.0,2.344
645.5,2.343
645.0,2.342
644.5,2.339
644.0,2.336
643.5,2.332
643.0,2.328
642.5,2.323
642.0,2.318
641.5,2.312
641.0,2.307
640.5,2.301
640.0,2.296
639.5,2.291
639.0,2.286
638.5,2.283
638.0,2.280
637.5,2.278
637.0,2.276
636.5,2.276
636.0,2.276
635.5,2.277
635.0,2.278
634.5,2.280
634.0,2.283
633.5,2.285
633.0,2.288
632.5,2.291
632.0,2.293
631.5,2.296
631.0,2.297
630.5,2.299
630.0,2.301
629.5,2.302
629.0,2.302
628.5,2.303
628.0,2.303
627.5,2.303
627.0,2.303
626.5,2.303
626.0,2.302
625.5,2.302
625.0,2.302
624.5,2.301
624.0,2.300
623.5,2.299
623.0,2.299
622.5,2.298
622.0,2.298
621.5,2.297
621.0,2.296
620.5,2.296
620.0,2.295
619.5,2.294
619.0,2.294
618.5,2.293
618.0,2.292
617.5,2.291
617.0,2.290
616.5,2.289
616.0,2.288
615.5,2.288
615.0,2.287
614.5,2.286
614.0,2.284
613.5,2.284
613.0,2.283
612.5,2.282
612.0,2.280
611.5,2.280
611.0,2.279
610.5,2.278
610.0,2.277
609.5,2.275
609.0,2.275
608.5,2.273
608.0,2.272
607.5,2.271
607.0,2.270
606.5,2.269
606.0,2.268
605.5,2.267
605.0,2.266
604.5,2.264
604.0,2.263
603.5,2.262
603.0,2.261
602.5,2.260
602.0,2.258
601.5,2.257
601.0,2.256
600.5,2.255
600.0,2.254
599.5,2.252
599.0,2.251
598.5,2.250
598.0,2.249
597.5,2.247
597.0,2.246
596.5,2.245
596.0,2.243
595.5,2.242
595.0,2.241
594.5,2.239
594.0,2.238
593.5,2.237
593.0,2.236
592.5,2.234
592.0,2.233
591.5,2.231
591.0,2.230
590.5,2.229
590.0,2.227
589.5,2.226
589.0,2.224
588.5,2.223
588.0,2.222
587.5,2.220
587.0,2.219
586.5,2.218
586.0,2.216
585.5,2.215
585.0,2.213
584.5,2.212
584.0,2.210
583.5,2.209
583.0,2.208
582.5,2.206
582.0,2.204
581.5,2.203
581.0,2.201
580.5,2.200
580.0,2.198
579.5,2.196
579.0,2.195
578.5,2.193
578.0,2.192
577.5,2.190
577.0,2.188
576.5,2.187
576.0,2.185
575.5,2.183
575.0,2.181
574.5,2.179
574.0,2.177
573.5,2.175
573.0,2.173
572.5,2.171
572.0,2.170
571.5,2.168
571.0,2.165
570.5,2.164
570.0,2.162
569.5,2.160
569.0,2.158
568.5,2.155
568.0,2.153
567.5,2.150
567.0,2.148
566.5,2.146
566.0,2.143
565.5,2.141
565.0,2.138
564.5,2.136
564.0,2.134
563.5,2.131
563.0,2.128
562.5,2.126
562.0,2.122
561.5,2.119
561.0,2.116
560.5,2.113
560.0,2.111
559.5,2.107
559.0,2.104
558.5,2.101
558.0,2.097
557.5,2.094
557.0,2.090
556.5,2.087
556.0,2.083
555.5,2.079
555.0,2.075
554.5,2.070
554.0,2.067
553.5,2.063
553.0,2.058
552.5,2.054
552.0,2.050
551.5,2.045
551.0,2.040
550.5,2.036
550.0,2.031
549.5,2.026
549.0,2.020
548.5,2.015
548.0,2.010
547.5,2.004
547.0,1.999
546.5,1.994
546.0,1.989
545.5,1.983
545.0,1.978
544.5,1.972
544.0,1.967
543.5,1.961
543.0,1.955
542.5,1.949
542.0,1.943
541.5,1.937
541.0,1.931
540.5,1.925
540.0,1.919
539.5,1.913
539.0,1.907
538.5,1.901
538.0,1.894
537.5,1.888
537.0,1.881
536.5,1.949
536.0,2.130
535.5,2.310
535.0,2.320
534.5,2.312
534.0,2.305
533.5,2.297
533.0,2.290
532.5,2.283
532.0,2.276
531.5,2.270
531.0,2.264
530.5,2.258
530.0,2.253
529.5,2.256
529.0,2.278
528.5,2.300
528.0,2.301
527.5,2.297
527.0,2.293
526.5,2.289
526.0,2.286
525.5,2.283
525.0,2.280
524.5,2.278
524.0,2.277
523.5,2.275
523.0,2.274
522.5,2.273
522.0,2.272
521.5,2.272
521.0,2.272
520.5,2.272
520.0,2.273
519.5,2.273
519.0,2.275
518.5,2.276
518.0,2.278
517.5,2.280
517.0,2.282
516.5,2.286
516.0,2.289
515.5,2.292
515.0,2.295
514.5,2.299
514.0,2.303
513.5,2.306
513.0,2.311
512.5,2.316
512.0,2.321
511.5,2.326
511.0,2.331
510.5,2.338
510.0,2.344
509.5,2.350
509.0,2.356
508.5,2.364
508.0,2.371
507.5,2.378
507.0,2.386
506.5,2.394
506.0,2.402
505.5,2.409
505.0,2.417
504.5,2.426
504.0,2.434
503.5,2.443
503.0,2.452
502.5,2.460
502.0,2.468
501.5,2.477
501.0,2.485
500.5,2.495
500.0,2.506
499.5,2.516
499.0,2.523
498.5,2.532
498.0,2.542
497.5,2.551
497.0,2.560
496.5,2.569
496.0,2.578
495.5,2.587
495.0,2.597
494.5,2.608
494.0,2.617
493.5,2.628
493.0,2.638
492.5,2.649
492.0,2.660
491.5,2.668
491.0,2.679
490.5,2.687
490.0,2.696
489.5,2.707
489.0,2.716
488.5,2.726
488.0,2.734
487.5,2.744
487.0,2.754
486.5,2.765
486.0,2.775
485.5,2.781
485.0,2.789
484.5,2.797
484.0,2.809
483.5,2.817
483.0,2.822
482.5,2.833
482.0,2.839
481.5,2.846
481.0,2.854
480.5,2.858
480.0,2.868
479.5,2.873
479.0,2.879
478.5,2.883
478.0,2.890
477.5,2.899
477.0,2.904
476.5,2.909
476.0,2.916
475.5,2.919
475.0,2.921
474.5,2.923
474.0,2.929
473.5,2.932
473.0,2.935
472.5,2.944
472.0,2.942
471.5,2.944
471.0,2.945
470.5,2.951
470.0,2.952
469.5,2.948
469.0,2.952
468.5,2.957
468.0,2.963
467.5,2.968
467.0,2.967
466.5,2.966
466.0,2.961
465.5,2.965
465.0,2.967
464.5,2.962
464.0,2.961
463.5,2.956
463.0,2.958
462.5,2.959
462.0,2.958
461.5,2.950
461.0,2.943
460.5,2.943
460.0,2.938
459.5,2.928
459.0,2.931
458.5,2.925
458.0,2.924
457.5,2.919
457.0,2.913
456.5,2.914
456.0,2.911
455.5,2.911
455.0,2.909
454.5,2.906
454.0,2.910
453.5,2.912
453.0,2.915
452.5,2.917
452.0,2.927
451.5,2.931
451.0,2.930
450.5,2.938
450.0,2.943
449.5,2.946
449.0,2.946
448.5,2.950
448.0,2.958
447.5,2.958
447.0,2.961
446.5,2.967
446.0,2.975
445.5,2.984
