"PHT07S32.SPC"
WL/nm,Abs
900.0,0.114
899.5,0.114
899.0,0.114
898.5,0.114
898.0,0.114
897.5,0.114
897.0,0.114
896.5,0.114
896.0,0.114
895.5,0.114
895.0,0.114
894.5,0.114
894.0,0.114
893.5,0.114
893.0,0.114
892.5,0.113
892.0,0.113
891.5,0.113
891.0,0.113
890.5,0.112
890.0,0.112
889.5,0.112
889.0,0.112
888.5,0.112
888.0,0.112
887.5,0.112
887.0,0.113
886.5,0.113
886.0,0.113
885.5,0.114
885.0,0.114
884.5,0.115
884.0,0.115
883.5,0.115
883.0,0.116
882.5,0.116
882.0,0.116
881.5,0.116
881.0,0.116
880.5,0.116
880.0,0.117
879.5,0.117
879.0,0.117
878.5,0.117
878.0,0.117
877.5,0.117
877.0,0.117
876.5,0.117
876.0,0.117
875.5,0.117
875.0,0.117
874.5,0.117
874.0,0.116
873.5,0.116
873.0,0.116
872.5,0.116
872.0,0.115
871.5,0.115
871.0,0.114
870.5,0.114
870.0,0.114
869.5,0.113
869.0,0.113
868.5,0.112
868.0,0.112
867.5,0.112
867.0,0.112
866.5,0.111
866.0,0.111
865.5,0.111
865.0,0.111
864.5,0.110
864.0,0.110
863.5,0.110
863.0,0.110
862.5,0.110
862.0,0.110
861.5,0.110
861.0,0.109
860.5,0.109
860.0,0.109
859.5,0.109
859.0,0.109
858.5,0.109
858.0,0.109
857.5,0.109
857.0,0.109
856.5,0.108
856.0,0.108
855.5,0.108
855.0,0.108
854.5,0.108
854.0,0.108
853.5,0.108
853.0,0.108
852.5,0.108
852.0,0.108
851.5,0.108
851.0,0.108
850.5,0.108
850.0,0.108
849.5,0.108
849.0,0.108
848.5,0.108
848.0,0.108
847.5,0.108
847.0,0.108
846.5,0.108
846.0,0.108
845.5,0.108
845.0,0.108
844.5,0.108
844.0,0.108
843.5,0.107
843.0,0.107
842.5,0.107
842.0,0.107
841.5,0.107
841.0,0.107
840.5,0.107
840.0,0.107
839.5,0.107
839.0,0.107
838.5,0.107
838.0,0.107
837.5,0.107
837.0,0.107
836.5,0.107
836.0,0.107
835.5,0.107
835.0,0.107
834.5,0.107
834.0,0.106
833.5,0.106
833.0,0.106
832.5,0.106
832.0,0.106
831.5,0.106
831.0,0.106
830.5,0.105
830.0,0.105
829.5,0.105
